country,latitude,longitude,networkDomain,date,users,newUsers,sessions,bounceRate,sessionDuration,YearMonth
United Kingdom,53.3811,-1.4701,Other,2013-11-27,1,0,1,100,0,201311
United Kingdom,53.3811,-1.4701,Other,2013-12-06,1,1,2,50,358,201312
United Kingdom,53.3811,-1.4701,Other,2014-01-09,1,1,1,0,40,201401
United Kingdom,53.3811,-1.4701,Other,2014-01-24,1,1,2,100,0,201401
United Kingdom,53.3811,-1.4701,Other,2014-02-09,1,1,1,0,17,201402
United Kingdom,53.3811,-1.4701,Other,2014-03-19,1,1,1,0,7,201403
United Kingdom,53.3811,-1.4701,Other,2014-05-09,1,1,1,100,0,201405
United Kingdom,53.3811,-1.4701,Other,2014-05-13,1,0,1,0,82,201405
United Kingdom,53.3811,-1.4701,Other,2014-05-23,1,0,1,100,0,201405
United Kingdom,53.3811,-1.4701,Other,2014-05-28,1,1,1,100,0,201405
United Kingdom,53.3811,-1.4701,Other,2014-06-27,1,1,1,0,28,201406
United Kingdom,53.3811,-1.4701,Other,2014-07-14,1,1,1,0,792,201407
United Kingdom,53.3811,-1.4701,Other,2014-08-22,1,1,1,0,73,201408
United Kingdom,53.3811,-1.4701,Other,2014-09-14,1,1,1,0,20,201409
United Kingdom,53.3811,-1.4701,Other,2014-10-26,1,1,1,0,98,201410
United Kingdom,53.3811,-1.4701,Other,2014-10-28,1,1,1,0,44,201410
United Kingdom,53.3811,-1.4701,Other,2015-01-19,1,1,1,100,0,201501
United Kingdom,53.3811,-1.4701,Other,2015-01-22,1,1,1,0,244,201501
United Kingdom,53.3811,-1.4701,Other,2015-02-07,1,1,1,0,37,201502
United Kingdom,53.3811,-1.4701,Other,2015-03-09,1,1,2,0,329,201503
United Kingdom,53.3811,-1.4701,Other,2015-03-31,1,1,2,0,1861,201503
United Kingdom,53.3811,-1.4701,Other,2015-04-01,1,0,2,0,0,201504
United Kingdom,53.3811,-1.4701,Other,2015-04-02,1,0,3,0,1036,201504
United Kingdom,53.3811,-1.4701,Other,2015-04-04,1,0,1,0,0,201504
United Kingdom,53.3811,-1.4701,Other,2015-04-07,1,1,1,0,638,201504
United Kingdom,53.3811,-1.4701,Other,2015-04-26,1,1,3,0,2851,201504
United Kingdom,53.3811,-1.4701,Other,2014-02-07,1,1,1,100,0,201402
United Kingdom,53.3811,-1.4701,Other,2014-06-26,1,1,1,0,11,201406
United Kingdom,53.3811,-1.4701,Other,2014-05-08,1,1,1,100,0,201405
United Kingdom,53.3811,-1.4701,nhs.uk,2013-06-05,2,1,3,0,456,201306
United Kingdom,53.3811,-1.4701,nhs.uk,2013-07-05,1,1,1,100,0,201307
United Kingdom,53.3811,-1.4701,nhs.uk,2013-07-19,2,1,2,50,999,201307
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-09,1,1,1,100,0,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-10,6,5,6,16.666666666666664,2478,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-11,2,2,2,50,77,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-14,3,3,3,100,0,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-15,4,2,4,75,92,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-16,3,3,3,33.33333333333333,800,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-17,1,1,1,0,355,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-18,5,5,5,20,536,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-21,3,1,3,0,488,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-23,3,2,3,0,2775,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-24,3,2,3,0,987,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-25,1,1,1,0,13,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-26,1,1,1,0,130,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-27,1,1,1,0,226,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-28,3,2,3,33.33333333333333,425,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-10-29,9,5,9,44.44444444444444,1074,201310
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-06,24,8,27,29.629629629629626,6610,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-13,16,9,18,38.88888888888889,3110,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-14,14,9,16,37.5,2366,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-15,13,3,15,20,3734,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-16,2,1,2,50,135,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-17,1,1,2,0,66,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-18,10,5,10,10,1131,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-19,12,5,14,14.285714285714285,1372,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-20,14,6,16,25,2049,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-21,16,8,22,45.45454545454545,9054,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-22,10,7,10,30,1357,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-25,15,9,16,37.5,1727,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-26,11,4,13,23.076923076923077,3130,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-27,19,12,22,18.181818181818183,3542,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-28,18,7,19,26.31578947368421,3241,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-11-29,10,6,13,38.46153846153847,1690,201311
United Kingdom,53.3811,-1.4701,nhs.uk,2013-12-01,1,0,1,0,32,201312
United Kingdom,53.3811,-1.4701,nhs.uk,2013-12-02,13,6,15,6.666666666666667,587,201312
United Kingdom,53.3811,-1.4701,nhs.uk,2013-12-03,16,8,17,17.647058823529413,7017,201312
United Kingdom,53.3811,-1.4701,nhs.uk,2013-12-04,13,7,14,21.428571428571427,1069,201312
United Kingdom,53.3811,-1.4701,nhs.uk,2013-12-12,1,1,1,100,0,201312
United Kingdom,53.3811,-1.4701,nhs.uk,2013-12-16,1,1,1,100,0,201312
United Kingdom,53.3811,-1.4701,nhs.uk,2013-12-17,2,2,2,50,1304,201312
United Kingdom,53.3811,-1.4701,nhs.uk,2013-12-30,1,0,1,100,0,201312
United Kingdom,53.3811,-1.4701,nhs.uk,2014-01-02,1,1,1,0,19,201401
United Kingdom,53.3811,-1.4701,nhs.uk,2014-01-08,4,3,4,25,163,201401
United Kingdom,53.3811,-1.4701,nhs.uk,2014-03-19,2,1,2,0,166,201403
United Kingdom,53.3811,-1.4701,nhs.uk,2014-03-24,1,1,1,0,4,201403
United Kingdom,53.3811,-1.4701,nhs.uk,2014-03-25,1,1,1,100,0,201403
United Kingdom,53.3811,-1.4701,nhs.uk,2014-03-26,10,2,10,50,193,201403
United Kingdom,53.3811,-1.4701,nhs.uk,2014-03-27,15,7,15,53.333333333333336,823,201403
United Kingdom,53.3811,-1.4701,nhs.uk,2014-03-28,5,0,5,20,987,201403
United Kingdom,53.3811,-1.4701,nhs.uk,2014-03-31,13,5,13,7.6923076923076925,2460,201403
United Kingdom,53.3811,-1.4701,nhs.uk,2014-04-01,16,8,20,30,2335,201404
United Kingdom,53.3811,-1.4701,nhs.uk,2014-04-02,12,2,13,30.76923076923077,1078,201404
United Kingdom,53.3811,-1.4701,nhs.uk,2014-04-03,6,2,6,33.33333333333333,1998,201404
United Kingdom,53.3811,-1.4701,nhs.uk,2014-04-04,6,1,7,14.285714285714285,2359,201404
United Kingdom,53.3811,-1.4701,nhs.uk,2014-04-05,2,2,2,50,14,201404
United Kingdom,53.3811,-1.4701,nhs.uk,2014-04-07,9,3,9,22.22222222222222,2177,201404
United Kingdom,53.3811,-1.4701,nhs.uk,2014-05-07,1,0,2,0,167,201405
United Kingdom,53.3811,-1.4701,nhs.uk,2014-05-12,1,1,1,100,0,201405
United Kingdom,53.3811,-1.4701,nhs.uk,2014-06-23,14,7,14,21.428571428571427,3200,201406
United Kingdom,53.3811,-1.4701,nhs.uk,2014-06-24,7,3,9,33.33333333333333,953,201406
United Kingdom,53.3811,-1.4701,nhs.uk,2014-06-25,12,9,12,33.33333333333333,4214,201406
United Kingdom,53.3811,-1.4701,nhs.uk,2014-06-26,14,3,16,56.25,3865,201406
United Kingdom,53.3811,-1.4701,nhs.uk,2014-06-27,9,3,10,60,4481,201406
United Kingdom,53.3811,-1.4701,nhs.uk,2014-06-29,1,1,1,0,31,201406
United Kingdom,53.3811,-1.4701,nhs.uk,2014-06-30,7,1,8,25,264,201406
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-01,9,5,10,60,565,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-02,5,1,5,40,808,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-03,10,2,13,23.076923076923077,5178,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-04,4,1,5,60,787,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-06,3,2,3,66.66666666666666,131,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-07,8,4,13,23.076923076923077,511.1753061566851,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-08,8,2,11,27.27272727272727,1365,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-09,9,2,10,30,3395,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-10,11,3,16,18.75,8933,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-11,10,5,15,26.666666666666668,4306,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-13,1,0,1,0,2,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-14,136,88,139,33.81294964028777,511.1753061566851,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-15,182,124,184,33.15217391304348,511.1753061566851,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-16,55,37,55,29.09090909090909,4820,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-17,35,26,36,27.77777777777778,6598,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-18,14,10,15,20,1495,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-19,2,2,2,0,806,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-20,9,9,9,66.66666666666666,1396,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-21,20,13,20,40,1405,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-22,14,5,16,31.25,567,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-23,5,2,5,40,898,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-24,12,11,12,41.66666666666667,1067,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-25,4,2,4,50,162,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-26,1,0,1,0,43,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-27,1,0,1,0,417,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-28,13,8,13,30.76923076923077,229,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-29,19,9,19,26.31578947368421,2763,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-30,12,8,12,58.333333333333336,212,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-07-31,9,5,9,44.44444444444444,4414,201407
United Kingdom,53.3811,-1.4701,nhs.uk,2014-08-01,5,3,5,20,284,201408
United Kingdom,53.3811,-1.4701,nhs.uk,2014-08-03,1,1,1,100,0,201408
United Kingdom,53.3811,-1.4701,nhs.uk,2014-08-04,11,6,11,72.72727272727273,36,201408
United Kingdom,53.3811,-1.4701,nhs.uk,2014-08-05,6,4,6,33.33333333333333,1951,201408
United Kingdom,53.3811,-1.4701,nhs.uk,2014-08-06,20,13,23,26.08695652173913,4852,201408
United Kingdom,53.3811,-1.4701,nhs.uk,2014-10-30,1,0,1,0,698,201410
United Kingdom,53.3811,-1.4701,nhs.uk,2014-10-31,1,1,1,100,0,201410
United Kingdom,53.3811,-1.4701,nhs.uk,2014-11-03,2,1,2,50,119,201411
United Kingdom,53.3811,-1.4701,nhs.uk,2014-11-05,1,0,1,100,0,201411
United Kingdom,53.3811,-1.4701,nhs.uk,2014-11-06,1,0,1,100,0,201411
United Kingdom,53.3811,-1.4701,nhs.uk,2014-11-10,2,1,2,50,53,201411
United Kingdom,53.3811,-1.4701,nhs.uk,2014-11-11,2,0,3,33.33333333333333,84,201411
United Kingdom,53.3811,-1.4701,nhs.uk,2014-12-31,1,1,1,0,346,201412
United Kingdom,53.3811,-1.4701,nhs.uk,2015-03-30,1,1,1,0,1,201503
United Kingdom,53.3811,-1.4701,nhs.uk,2015-05-06,1,1,1,0,441,201505
United Kingdom,53.3811,-1.4701,nhs.uk,2015-05-08,1,1,1,0,36,201505
United Kingdom,53.3811,-1.4701,nhs.uk,2015-05-28,1,0,1,0,161,201505
United Kingdom,53.3811,-1.4701,nhs.uk,2015-06-02,1,1,1,0,117,201506
United Kingdom,53.3811,-1.4701,Other,2014-05-29,1,1,1,0,309,201405
United Kingdom,53.3811,-1.4701,Other,2015-05-30,1,1,1,0,0,201505
United Kingdom,53.3811,-1.4701,Other,2013-07-05,2,2,2,0,290,201307
United Kingdom,53.3811,-1.4701,Other,2013-08-28,1,1,1,100,0,201308
United Kingdom,53.3811,-1.4701,Other,2013-09-30,1,0,1,0,7,201309
United Kingdom,53.3811,-1.4701,Other,2013-10-21,1,0,1,100,0,201310
United Kingdom,53.3811,-1.4701,Other,2013-12-04,1,1,1,100,0,201312
United Kingdom,53.3811,-1.4701,Other,2013-12-06,3,2,3,66.66666666666666,94,201312
United Kingdom,53.3811,-1.4701,Other,2014-01-23,1,1,1,100,0,201401
United Kingdom,53.3811,-1.4701,Other,2014-02-05,2,1,2,50,92,201402
United Kingdom,53.3811,-1.4701,Other,2014-02-11,1,1,1,0,90,201402
United Kingdom,53.3811,-1.4701,Other,2014-02-26,1,0,1,100,0,201402
United Kingdom,53.3811,-1.4701,Other,2014-03-19,1,0,2,0,47,201403
United Kingdom,53.3811,-1.4701,Other,2014-05-02,1,1,1,100,0,201405
United Kingdom,53.3811,-1.4701,Other,2014-05-21,1,1,1,0,10,201405
United Kingdom,53.3811,-1.4701,Other,2014-02-13,1,1,1,100,0,201402
United Kingdom,53.3811,-1.4701,Other,2013-07-25,1,1,1,100,0,201307
United Kingdom,53.3811,-1.4701,Other,2013-09-06,1,1,1,100,0,201309
United Kingdom,53.3811,-1.4701,Other,2013-09-28,1,0,1,0,63,201309
United Kingdom,53.3811,-1.4701,Other,2013-10-19,1,1,1,0,25,201310
United Kingdom,53.3811,-1.4701,Other,2013-10-24,1,1,1,0,30,201310
United Kingdom,53.3811,-1.4701,Other,2013-11-01,1,0,2,50,222,201311
United Kingdom,53.3811,-1.4701,Other,2014-03-02,1,1,1,0,93,201403
United Kingdom,53.3811,-1.4701,Other,2014-03-03,1,1,1,0,184,201403
United Kingdom,53.3811,-1.4701,Other,2014-04-24,1,1,1,0,45,201404
United Kingdom,53.3811,-1.4701,Other,2014-05-21,1,1,1,100,0,201405
United Kingdom,53.3811,-1.4701,Other,2014-08-23,1,1,1,100,0,201408
United Kingdom,53.3811,-1.4701,Other,2014-09-21,1,1,1,100,0,201409
United Kingdom,53.3811,-1.4701,Other,2014-10-04,1,1,1,100,0,201410
United Kingdom,53.3811,-1.4701,Other,2015-01-16,1,1,1,0,193,201501
United Kingdom,53.3811,-1.4701,Other,2015-03-25,1,1,1,0,0,201503
United Kingdom,53.3811,-1.4701,Other,2013-09-06,1,0,1,0,1935,201309
United Kingdom,53.3811,-1.4701,Other,2013-09-27,1,1,1,100,0,201309
United Kingdom,53.3811,-1.4701,Other,2013-10-16,1,1,1,100,0,201310
United Kingdom,53.3811,-1.4701,Other,2013-11-19,1,1,1,100,0,201311
United Kingdom,53.3811,-1.4701,Other,2013-12-05,1,1,1,100,0,201312
United Kingdom,53.3811,-1.4701,Other,2013-12-29,1,0,1,100,0,201312
United Kingdom,53.3811,-1.4701,Other,2014-01-09,1,1,1,100,0,201401
United Kingdom,53.3811,-1.4701,Other,2014-01-19,1,1,1,100,0,201401
United Kingdom,53.3811,-1.4701,Other,2014-01-30,1,0,1,100,0,201401
United Kingdom,53.3811,-1.4701,Other,2014-03-04,1,1,1,100,0,201403
United Kingdom,53.3811,-1.4701,Other,2014-03-07,1,1,1,0,36,201403
United Kingdom,53.3811,-1.4701,Other,2014-03-18,1,1,1,0,697,201403
United Kingdom,53.3811,-1.4701,Other,2014-03-19,1,1,1,100,0,201403
United Kingdom,53.3811,-1.4701,Other,2014-04-10,1,0,1,100,0,201404
United Kingdom,53.3811,-1.4701,Other,2014-04-30,1,1,1,0,77,201404
United Kingdom,53.3811,-1.4701,Other,2014-05-22,1,1,1,0,30,201405
United Kingdom,53.3811,-1.4701,Other,2014-06-09,1,1,1,100,0,201406
United Kingdom,53.3811,-1.4701,Other,2014-07-17,1,1,1,0,757,201407
United Kingdom,53.3811,-1.4701,Other,2015-05-05,1,1,1,0,716,201505
United Kingdom,53.3811,-1.4701,Other,2014-02-05,1,1,1,100,0,201402
United Kingdom,53.3811,-1.4701,Other,2013-07-14,1,1,1,100,0,201307
United Kingdom,53.3811,-1.4701,Other,2014-01-12,1,1,1,100,0,201401
United Kingdom,53.3811,-1.4701,Other,2014-01-29,1,1,1,0,18,201401
United Kingdom,53.3811,-1.4701,Other,2014-09-03,1,1,1,0,11,201409
United Kingdom,53.3811,-1.4701,Other,2014-09-26,2,2,2,50,14,201409
United Kingdom,53.3811,-1.4701,Other,2014-10-15,1,1,1,100,0,201410
United Kingdom,53.3811,-1.4701,Other,2014-12-03,1,1,1,0,121,201412
United Kingdom,53.3811,-1.4701,Other,2014-12-11,1,0,1,100,0,201412
United Kingdom,53.3811,-1.4701,Other,2015-01-15,2,2,2,50,14,201501
United Kingdom,53.3811,-1.4701,Other,2015-01-21,1,1,1,100,0,201501
United Kingdom,53.3811,-1.4701,Other,2015-02-04,1,1,1,0,36,201502
United Kingdom,53.3811,-1.4701,Other,2014-02-06,1,1,1,0,46,201402
United Kingdom,53.3811,-1.4701,Other,2014-02-07,1,1,1,100,0,201402
United Kingdom,53.3811,-1.4701,Other,2014-02-26,1,0,1,100,0,201402
United Kingdom,53.3811,-1.4701,Other,2014-03-13,1,0,1,100,0,201403
United Kingdom,53.3811,-1.4701,Other,2014-12-16,1,1,1,0,29,201412
United Kingdom,53.3811,-1.4701,Other,2013-05-07,1,1,1,0,9,201305
United Kingdom,53.3811,-1.4701,Other,2013-07-16,1,0,1,0,5,201307
United Kingdom,53.3811,-1.4701,Other,2013-07-31,2,2,2,0,109,201307
United Kingdom,53.3811,-1.4701,Other,2013-08-04,1,0,1,0,257,201308
United Kingdom,53.3811,-1.4701,Other,2013-09-02,1,0,1,100,0,201309
United Kingdom,53.3811,-1.4701,Other,2013-10-20,1,0,1,0,9,201310
United Kingdom,53.3811,-1.4701,Other,2014-02-27,1,1,1,100,0,201402
United Kingdom,53.3900,-3.0230,Other,2014-03-10,1,1,1,0,2,201403
United Kingdom,53.3902,-2.3509,Other,2013-10-04,1,1,1,0,180,201310
United Kingdom,53.4068,-2.1588,Other,2014-10-14,1,1,1,0,202,201410
United Kingdom,53.4068,-2.1588,Other,2014-03-17,1,1,1,100,0,201403
United Kingdom,53.4084,-2.9916,Other,2015-01-12,1,1,1,0,108,201501
United Kingdom,53.4084,-2.9916,Other,2015-03-06,1,1,2,0,91,201503
United Kingdom,53.4084,-2.9916,Other,2013-12-11,1,0,1,0,1784,201312
United Kingdom,53.4084,-2.9916,Other,2013-11-13,1,1,1,0,33,201311
United Kingdom,53.4084,-2.9916,Other,2013-07-26,1,1,1,0,34,201307
United Kingdom,53.4084,-2.9916,Other,2014-07-01,1,1,1,0,88,201407
United Kingdom,53.4084,-2.9916,Other,2015-01-05,1,1,1,100,0,201501
United Kingdom,53.4084,-2.9916,Other,2014-06-04,2,2,3,66.66666666666666,1367,201406
United Kingdom,53.4084,-2.9916,Other,2014-06-05,2,0,3,100,0,201406
United Kingdom,53.4084,-2.9916,Other,2013-10-17,1,1,1,100,0,201310
United Kingdom,53.4084,-2.9916,Other,2013-11-11,1,1,1,0,78,201311
United Kingdom,53.4084,-2.9916,Other,2015-05-06,1,1,1,0,47,201505
United Kingdom,53.4084,-2.9916,Other,2014-09-19,1,1,1,0,440,201409
United Kingdom,53.4084,-2.9916,Other,2013-08-15,1,1,1,100,0,201308
United Kingdom,53.4084,-2.9916,Other,2014-08-20,1,1,1,100,0,201408
United Kingdom,53.4084,-2.9916,Other,2014-12-17,1,1,1,100,0,201412
United Kingdom,53.4084,-2.9916,Other,2015-03-11,1,1,1,0,0,201503
United Kingdom,53.4084,-2.9916,Other,2013-12-09,3,3,3,100,0,201312
United Kingdom,53.4084,-2.9916,Other,2014-02-11,1,1,1,100,0,201402
United Kingdom,53.4156,-2.7650,Other,2013-11-03,1,1,1,100,0,201311
United Kingdom,53.4180,-2.8251,nhs.uk,2013-08-15,1,1,1,100,0,201308
United Kingdom,53.4180,-2.8251,nhs.uk,2013-08-19,1,1,1,0,218,201308
United Kingdom,53.4180,-2.8251,nhs.uk,2013-10-04,10,5,10,10,3962,201310
United Kingdom,53.4256,-2.3237,Other,2015-01-19,1,1,1,0,70,201501
United Kingdom,53.4287,-2.8046,nhs.uk,2013-06-07,2,2,2,0,307,201306
United Kingdom,53.4287,-2.8046,nhs.uk,2013-06-17,2,1,2,50,1428,201306
United Kingdom,53.4287,-2.8046,nhs.uk,2013-06-18,5,1,9,11.11111111111111,3869,201306
United Kingdom,53.4326,-1.3635,Other,2014-01-14,1,1,1,100,0,201401
United Kingdom,53.4326,-1.3635,Other,2015-04-16,1,1,1,0,2,201504
United Kingdom,53.4326,-1.3635,Other,2014-04-30,1,1,1,0,51,201404
United Kingdom,53.4326,-1.3635,Other,2014-04-11,1,1,1,100,0,201404
United Kingdom,53.4326,-1.3635,Other,2014-07-21,1,1,1,0,40,201407
United Kingdom,53.4326,-1.3635,Other,2013-11-02,1,1,1,100,0,201311
United Kingdom,53.4326,-1.3635,Other,2015-05-09,1,1,1,0,1,201505
United Kingdom,53.4433,-2.9989,Other,2013-11-25,1,1,1,100,0,201311
United Kingdom,53.4563,-2.7371,Other,2014-07-16,1,1,1,100,0,201407
United Kingdom,53.4793,-2.2479,Other,2013-07-31,1,1,1,0,35,201307
United Kingdom,53.4793,-2.2479,Other,2013-08-13,1,0,1,0,1290,201308
United Kingdom,53.4793,-2.2479,Other,2013-06-07,1,1,1,100,0,201306
United Kingdom,53.4793,-2.2479,Other,2013-09-10,1,1,1,100,0,201309
United Kingdom,53.4793,-2.2485,Other,2014-03-13,1,1,1,0,30,201403
United Kingdom,53.4793,-2.2485,Other,2014-04-20,1,1,1,0,97,201404
United Kingdom,53.4793,-2.2485,Other,2014-03-26,1,1,1,100,0,201403
United Kingdom,53.4793,-2.2485,Other,2014-06-04,1,1,1,100,0,201406
United Kingdom,53.4793,-2.2485,Other,2013-11-19,1,0,1,100,0,201311
United Kingdom,53.4793,-2.2485,Other,2014-08-13,1,1,1,0,16,201408
United Kingdom,53.4793,-2.2485,Other,2014-11-20,1,1,1,100,0,201411
United Kingdom,53.4793,-2.2485,Other,2014-03-10,1,1,1,100,0,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-01-15,1,1,1,0,1230,201401
United Kingdom,53.4793,-2.2485,nhs.uk,2014-01-17,1,1,1,100,0,201401
United Kingdom,53.4793,-2.2485,nhs.uk,2014-01-20,1,0,1,100,0,201401
United Kingdom,53.4793,-2.2485,nhs.uk,2014-01-21,1,1,1,0,52,201401
United Kingdom,53.4793,-2.2485,nhs.uk,2014-01-22,1,1,1,100,0,201401
United Kingdom,53.4793,-2.2485,nhs.uk,2014-01-29,1,0,1,0,2,201401
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-06,5,5,5,80,59,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-07,5,5,6,0,1001,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-10,2,1,2,0,266,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-11,3,3,3,33.33333333333333,2248,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-13,1,0,1,0,102,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-14,2,2,2,0,10,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-17,3,2,3,33.33333333333333,586,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-18,3,1,3,0,99,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-19,9,8,10,30,450,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-20,4,3,4,50,925,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-21,3,1,3,0,860,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-24,2,1,2,0,14,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-25,9,1,10,70,467,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-26,9,6,10,30,1349,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-27,12,8,13,15.384615384615385,3224,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-02-28,11,4,12,50,1835,201402
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-03,12,5,15,53.333333333333336,4025,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-04,9,3,10,30,1731,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-05,7,3,7,28.57142857142857,256,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-06,17,12,19,31.57894736842105,2746,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-07,11,6,12,33.33333333333333,2678,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-08,1,1,1,100,0,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-10,16,7,20,40,4888,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-11,406,361,415,38.55421686746988,511.1753061566851,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-12,129,110,133,34.58646616541353,511.1753061566851,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-13,78,69,80,35,511.1753061566851,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-14,41,31,42,30.952380952380953,511.1753061566851,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-15,5,5,5,20,2347,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-16,3,3,3,0,473,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-17,60,44,70,42.857142857142854,5236,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-18,24,16,25,60,2031,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-19,22,14,24,33.33333333333333,3227,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-20,25,13,28,21.428571428571427,1838,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-21,8,4,9,33.33333333333333,309,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-24,12,8,16,18.75,2353,201403
United Kingdom,53.4793,-2.2485,nhs.uk,2014-03-25,19,4,23,34.78260869565217,3892,201403
United Kingdom,53.4793,-2.2485,Other,2013-10-10,1,1,1,100,0,201310
